,product_id,product_name,aisle_id,department_id,prices
40593,40589,Lemonlime Electrolyte Tabs,90,7,3.2
40598,40594,Light Glass Bottles,27,5,6.0
40599,40595,Ginger Energizer,64,7,12.3
40617,40613,Original Dark Jamaican Rum,124,5,2.3
40618,40614,Gypsy Cold Care Herbal Tea,94,7,9.5
40621,40617,Ginger Peach With Matcha Tea,94,7,6.6
40640,40636,Green Naturally Decaffeinated Tea Bags,94,7,13.3
40642,40638,Extra Beer,27,5,12.7
40652,40648,Sparkling Water Beverage Black Cherry,77,7,13.0
40660,40656,Unsweetened Zero Calorie Green White Tea,94,7,7.9
40676,40672,Brut California Champagne,134,5,12.6
40681,40677,Brooklyn Lager,27,5,7.1
40682,40678,Citrus C Monster Smoothie,64,7,7.1
40684,40680,Vanilla Double Shot Energy Drink,26,7,1.0
40692,40688,Spinach Artichoke Dip,67,20,1.7
40694,40690,The Great Escape California Chardonnay,62,5,2.4
40697,40693,True Juice Bananaberry Crush 100% Juice Smoothie,98,7,11.1
40711,40707,Holiday Cheers,31,7,11.3
40726,40722,"Sparkling Citrus Beverage, with Natural Pulp",77,7,11.5
40737,40733,Fresh Pork Spareribs,7,12,11.8
40742,40738,Superior Tonic Water,77,7,11.8
40744,40740,C-Boost 100% Fruit Juice Smoothie + Boosts,31,7,9.6
40746,40742,French Roast Whole Bean Coffee,26,7,4.4
40749,40745,Not Too Sweet Cold Brew Iced Coffee,26,7,14.4
40752,40748,Grapefruit Radler,27,5,5.3
40753,40749,Organic Green Tea Bags,94,7,1.2
40760,40756,Matcha Latte,31,7,13.5
40769,40765,100% Juice Medley Of Fruits,98,7,6.7
40778,40774,Raspberry Syrup,90,7,12.5
40780,40776,(70% Juice!) Mountain Raspberry Juice Squeeze,98,7,5.2
40781,40777,Concentrated Cold Brew Coffee,26,7,14.4
40792,40788,Organic Black Bean Soup,1,20,11.7
40799,40795,Lemon Sparkling Mineral Water,115,7,3.9
40802,40798,Cream Cheese Roll,13,20,11.9
40807,40803,Gold Tequila 80 Proof,124,5,10.7
40815,40811,Moscato D'Asti,62,5,10.3
40819,40815,"Hot (101305, 101352) Italian Sausage",106,12,14.5
40820,40816,Uncured Smoked Duck Bacon,106,12,17.6
40821,40817,Organic Roasted Red Pepper Hummus,67,20,3.5
40827,40823,"Pinot Grigio, California, 2013, 4 Pack, Bottle",62,5,10.1
40831,40827,Fresh Catfish Nuggets,39,12,11.9
40839,40835,Cranberry Raspberry Juice Blend,98,7,7.5
40848,40844,Robert Mondavi,62,5,10.1
40849,40845,Organic Switchel America's Original Thirst Quencher,77,7,3.8
40857,40853,Portobello & Swiss Cheese Smoked Chicken Sausage,106,12,8.6
40860,40856,Ahi Tuna,15,12,23.1
40861,40857,Organic Raspberry Lemonade,31,7,13.3
40872,40868,Zero Calorie Orange Soda,77,7,2.2
40890,40886,Salame Genoa,96,20,10.3
40896,40892,Salsa Medium,67,20,8.6
40904,40900,Single Serve Kona Blend Roast Medium Coffee K-Cups,26,7,9.9
40905,40901,Syrah,28,5,13.6
40909,40905,Tequila Silver,124,5,12.0
40914,40910,Root Beer,77,7,11.3
40943,40939,Drinking Water,115,7,1.6
40944,40940,Organic Nuts And Coffee Beverage,31,7,8.2
40947,40943,Colombia Ground Coffee,26,7,5.2
40950,40946,Real Sugar Heritage Dr.Pepper,77,7,13.3
40956,40952,Green Tea with Mint,94,7,6.3
40957,40953,Bacon Bleu Wedge Chopped Salad,1,20,8.2
40960,40956,Basil Pesto Hummus,67,20,9.3
40965,40961,Fresh Salsa,67,20,4.5
40979,40975,Enjoy By (MM-DD-YY) IPA,27,5,6.5
40983,40979,"No. 02 Purify and Regulate Beet, Apple, Cucumber, Lime Juice",31,7,3.4
40987,40983,Fresh Turkey Breast,35,12,18.5
40991,40987,Citrus Gose Lager,27,5,7.0
40997,40993,Pineapple Soda,77,7,8.0
40999,40995,Wild Alaskan Cod Fillet,39,12,18.0
41001,40997,Lemon Sparkling Mountain Spring Water,115,7,12.0
41013,41009,Organic Greens & Greens Juice,31,7,9.4
41023,41019,Cajun Turkey,96,20,9.1
41026,41022,Lime Sparkling Water Beverage,115,7,3.0
41045,41041,Dream On Caffeine Free Chamomile Flowers Tea Temples,94,7,10.7
41046,41042,Unsweetened Golden Oolong Tea,94,7,4.1
41050,41046,G Series Orange Sports Drink,64,7,1.7
41051,41047,Tropical Tango Punch Organic Juice Drink,98,7,7.9
41053,41049,Shiraz Wine,28,5,1.8
41070,41066,Mild Organic Salsa,67,20,9.0
41071,41067,Ten Root Beer,77,7,7.9
41075,41071,Pastrami Smoked Salmon,15,12,18.1
41079,41075,"Sausage, Kielbasa, Polish",106,12,22.9
41092,41088,Mozzarella Flavor Veggie Shreds,14,20,14.1
41097,41093,Sugar Free Dry Rub Bacon,106,12,24.9
41099,41095,Organic & Fair Trade Certified Earl Grey Tea Bags,94,7,6.3
41104,41100,Mango Passionfruit Caffeine Free Herbal Tea Bags,94,7,13.2
41120,41116,Spinach Dijon Salad,1,20,10.8
41127,41123,Meze Roasted Red Pepper Greek Yogurt Dip,67,20,13.3
41135,41131,India Pale Ale,27,5,13.9
41146,41142,Organic Chocolate Mint Caffeine Free Tea,94,7,12.0
41151,41147,Yellowtail Pale Ale,27,5,1.7
41156,41152,Suds Cans,27,5,13.9
41157,41153,Fair Trade Organic Sweet Italian Coffee,26,7,5.1
41164,41160,Spiral Ham,122,12,21.6
41165,41161,Italian Lemon Juice Not From Concentrate,98,7,2.1
41172,41168,Sliced Prosciutto Piccante,96,20,11.6
41178,41174,Tea Variety Pack,94,7,5.7
41183,41179,SprouTofu Medium Soft,14,20,14.3
41196,41192,Enhanced Water,115,7,8.7
41197,41193,Organic Green Tea With Pomegranate & Acai,94,7,9.2
41203,41199,Meyer Ginger Lemonade,31,7,6.4
41216,41212,Flax Milk Dairy Free Protein+ Unsweetened Vanilla,14,20,2.3
41221,41217,Antioxidant Infusions Tanzania Lemonade Tea,94,7,7.2
41245,41241,"Pinot Grigio, Delle Venezie",62,5,14.3
41258,41254,Beer Especial,27,5,2.1
41260,41256,Grape Super Drink,64,7,4.7
41269,41265,Gluten Free Original Hummus,67,20,3.4
41270,41266,Asiago Creamed Spinach,13,20,9.6
41278,41274,Sayuri Junmai Nigori,134,5,6.0
41280,41276,Energy Drink,64,7,10.2
41292,41288,Coconut Chai Green,94,7,11.8
41294,41290,Lemonade,31,7,6.8
41297,41293,Hot Link Sausage,106,12,14.7
41315,41311,Ultra Blue Energy Drink,64,7,9.8
41318,41314,Apple Juice Cocktail,98,7,9.1
41321,41317,Raspberry Pomegranate Sparkling Green Coffee Energy Beverage,98,7,13.9
41334,41330,Alkaline Water,115,7,5.4
41343,41339,Allure Mangosteen & Mango Aloe Juice,31,7,8.2
41351,41347,Blonde American Lager,27,5,8.3
41363,41359,Organic Sparkling Black Cherry Beverage,115,7,13.6
41366,41362,Lunchables Turkey & Cheddar with Crackers,13,20,2.0
41367,41363,Tofu Spring Roll,13,20,3.8
41370,41366,Honey Turkey Breast Pre-Sliced Deli,96,20,11.3
41380,41376,Ground Veal,7,12,16.2
41382,41378,Gluten Free Smoked Jalapeño Extra Firm Tofu,14,20,8.1
41384,41380,Country Style Pork Ribs,122,12,22.5
41394,41390,Major Dickason's Blend Dark Roast K-Cups,26,7,11.4
41395,41391,Zinfandel,28,5,12.6
41402,41398,Organic Black Cherry Sparkling Juice,98,7,14.3
41410,41406,Orange Soda,77,7,10.5
41419,41415,Original Caribbean Rum With Coconut Flavour,124,5,5.9
41420,41416,Red Pepper Hot Links Sausage,106,12,20.9
41424,41420,Valdobbiadene Prosecco,134,5,10.6
41437,41433,Fresh Roasted Tomate & Chile Asado Medium Salsa,67,20,4.8
41465,41461,Organic Coconut Original Unsweetened Non-Dairy Beverage,98,7,13.1
41477,41473,Low Fat Banana Yogurt,98,7,2.7
41497,41493,Parmesan Artisan Salami,96,20,7.6
41498,41494,"Juice Beverage, Fruit + Vegetable, Green Zing",98,7,4.3
41506,41502,Cafe La Llave Espresso,26,7,14.7
41509,41505,Lemon Lime Water Drops Delicious Natural Stevia Water Enhancer,64,7,8.8
41510,41506,Decaffeinated Instant Coffee,26,7,11.5
41517,41513,Mountain Chill Soda,77,7,7.0
41524,41520,Deviled Egg Potato Salad,1,20,3.6
41525,41521,Masala Veggies Paneer,13,20,2.9
41528,41524,Organic Garlic Caramelized Hummus,67,20,8.2
41543,41539,Variety Pack Hard Cider,27,5,11.5
41545,41541,Traditional Seitan,14,20,2.1
41564,41560,Sparkling Limeade with Strawberry & Lychee Vietnamese Soda,77,7,4.4
41567,41563,Toscana Hillside Vineyards Red,28,5,12.5
41568,41564,Stawberry Energy Chews,64,7,3.0
41581,41577,Buffalo Style Chicken Breast,35,12,8.2
41591,41587,Morning Thunder Black Tea,94,7,8.1
41592,41588,Firm Tofu,14,20,11.1
41598,41594,Fresh Orange Juice,98,7,9.2
41606,41602,Deli Select Ultra Thin Honey Ham,96,20,1.4
41607,41603,Double Strength Energy Drink,64,7,8.0
41620,41616,Spinach & Artichoke Parmesan Dip,67,20,9.8
41625,41621,Lemon Ginger Tea Bags,94,7,6.1
41634,41630,Homestyle Potato Salad,1,20,11.3
41647,41643,Super V Fruit Punch Fruit & Vegetable Juice Drink,98,7,1.7
41653,41649,Artesian Still Water,115,7,3.2
41655,41651,Diet Orange Soda,77,7,12.4
41675,41671,Original Patties (100965) 12 Oz Breakfast,106,12,24.1
41684,41680,Sweet Iced Tea,94,7,5.7
41685,41681,Red Blend Winemaker's Blend,28,5,5.5
41686,41682,Curate Pomme Baya-Apple Berry Sparkling Water,115,7,4.1
41690,41686,Thick Slices Canadian Bacon,106,12,13.4
41693,41689,Liqueur,124,5,13.0
41695,41691,Nutty Caramel K Cup,26,7,7.1
41696,41692,"Tea, Organic, Chai Black, Bags",94,7,6.6
41707,41703,Mexicane Cola Beverage,77,7,3.3
41711,41707,Traditional Dry Hard Cider,27,5,12.9
41714,41710,Bai Bubbles Guatemala Guava,77,7,5.3
41718,41714,Smooth & Balanced Pike Place Medium Roast Ground Coffee,26,7,3.2
41738,41734,Carrot Mango Veggie Blend Juice,98,7,8.9
41745,41741,Cherry Juice Drinks,98,7,3.7
41761,41757,Organic Air Chilled Whole Chicken,35,12,21.1
41769,41765,Club Sandwich Variety Pack,96,20,6.7
41778,41774,XX Espresso Iced Coffee With Almond Milk,26,7,1.2
41794,41790,Peppermint Schnapps Liqueur,124,5,10.5
41801,41797,Cocoa Classics French Vanilla & Chocolate Hot Cocoa Mix,90,7,7.1
41802,41798,Toasted Coconut Black Tea Bags,94,7,2.6
41809,41805,Strawberry Lemonade,98,7,3.4
41812,41808,Pure Leaf Unsweetened Real Brewed Tea,94,7,12.2
41819,41815,Ham & Turkey Breast Sub Kit,96,20,10.6
41820,41816,Bud Light Platinum Beer,27,5,3.9
41822,41818,Flavors French Vanilla Mountain Grown Ground Coffee,26,7,3.8
41825,41821,Ham,96,20,3.5
41832,41828,Dark Roast Instant Coffee,26,7,2.5
41841,41837,Strawberry Banana Fruit Smoothie,31,7,3.8
41844,41840,Dairy-Free Black & Bold Cold Brew Coffee,26,7,13.9
41868,41864,Chopped Chicken Liver,35,12,15.4
41871,41867,Volcano Lime Burst,98,7,11.0
41876,41872,"Herbal Tea, Organic Chamomile",94,7,5.1
41880,41876,Premium Hardwood Smoked Seasoned Angus Beef Franks,106,12,24.1
41886,41882,Cabernet Sauvignon Napa Valley,28,5,14.8
41890,41886,Recovery Lemonade,64,7,9.3
41893,41889,Classic Bun-Length Wieners,106,12,17.4
41898,41894,Antipasto Meat Selection,13,20,5.5
41900,41896,Lemon Zinger Herbal Tea,94,7,3.6
41902,41898,Organic Stress Ease Tea,94,7,11.7
41911,41907,Cured Salt Pork,7,12,14.9
41918,41914,Orange Dulce Black Tea,94,7,9.6
41927,41923,Half & Half Peach Lemonade Tea,94,7,14.6
41928,41924,"Sauvignon Blanc, Napa Valley, 2009",62,5,1.3
41929,41925,Frozen Whole Turkey,35,12,18.1
41937,41933,Black Cherry 4pk12oz,77,7,14.7
41938,41934,100% Apple Berry Cherry Juice,98,7,7.0
41942,41938,Solar Yerba Mate Brew,94,7,5.5
41944,41940,Original Breakfast Sausage,106,12,19.3
41969,41965,Ham Slices Naturally Hickory Smoked,96,20,14.9
41972,41968,Dark Roast,26,7,5.6
41982,41978,Pressed Hearty Greens Juice,98,7,6.8
41993,41989,Pyramid Black Pearl Tea,94,7,12.9
41999,41995,Dirty Chai Latte,94,7,2.7
42004,42000,Citron Vodka,124,5,1.9
42015,42011,Organic Earl Grey Black Tea Bags,94,7,5.9
42036,42032,96% Lean Ground Beef,122,12,9.9
42039,42035,Pure Squeezed Calcium & Vitamin D No Pulp Orange Juice,31,7,6.8
42041,42037,Teriyaki Salmon Burger,39,12,18.5
42048,42044,"Chelada Imported Beer With Tomato, Salt And Lime",27,5,6.2
42058,42054,Tropical Burst Kids Tea,94,7,6.2
42060,42056,Orange Lavaburst Flavored Fruit Drink,98,7,12.5
42062,42058,"Cabernet Sauvignon, Central Coast, 2007",28,5,15.0
42063,42059,Boneless Beef Top Sirloin Steak,122,12,17.8
42067,42063,Organic Tomato Juice No Sugar Added,98,7,3.4
42069,42065,"Water Enhancer, Stevia, Raspberry Lemonade",90,7,13.5
42078,42074,Just Blueberry Juice,98,7,2.0
42080,42076,Donut Shop Dark K Cups,26,7,14.4
42082,42078,Zero Coke Soda Mini Bottles,77,7,7.5
42087,42083,Decaffeinated Irish Breakfast Tea Bags,94,7,7.0
42088,42084,Taster's Choice French Roast Instant Coffee,26,7,12.2
42092,42088,"Black Tea Blend, British Breakfast, Bags",94,7,3.9
42093,42089,Boneless Beef Short Ribs,122,12,17.5
42094,42090,Peach Passion Champagne,134,5,12.0
42102,42098,Thick Cut Bone In Smoked Pork Chops,7,12,22.0
42109,42105,Compostable Basket Coffee Filters,26,7,9.3
42110,42106,Pomegranate Terere,64,7,7.5
42112,42108,Orchard Apple Liquid Water Enhancer,90,7,6.8
42117,42113,Red Raspberry Herbal Tea,94,7,9.5
42118,42114,Cranberry Concord Grape Juice,98,7,10.2
42124,42120,Grapefruit Radler Can,27,5,10.0
42127,42123,Sparkling Pineapple Coconut Probiotic Drink,98,7,6.1
42148,42144,V-Fusion Peach Mango Vegetable & Fruit 100% Juice,98,7,6.5
42152,42148,Dark Belgian Beer,27,5,14.7
42157,42153,Chicken Potstickers,13,20,2.2
42165,42161,Sesame Pasta Salad,1,20,8.1
42171,42167,Turkey Breast Oven Roasted Premium Thin Sliced,96,20,13.8
42182,42178,"White Tea, White Peony",94,7,8.3
42187,42183,Super Antioxidant Green Tea,94,7,3.4
42188,42184,Turkey Cotto Salami,96,20,13.1
42193,42189,Natural Slow Roasted Roast Beef,96,20,1.2
42194,42190,Peppermint Water,115,7,6.1
42195,42191,G Series Perform Frost Glacier Cherry Sports Drink,64,7,8.7
42201,42197,Authentic Liver Sausage Braunschweiger,106,12,18.5
42202,42198,Sweet Dreams Herbal Tea,94,7,14.4
42205,42201,Ten Hills Pale Ale,27,5,8.6
42207,42203,White Grape Juice,98,7,5.7
42220,42216,Organic Breathe Deep Tea Bags,94,7,12.3
42225,42221,100% Premium Arabica Ground Coffee,26,7,13.5
42232,42228,Organic Fresh Blends Coconut Juice Blend,98,7,2.2
42234,42230,Just Black Cherry Juice,98,7,4.8
42235,42231,100% Fruit Punch Juice,98,7,13.7
42238,42234,Coffee Cold Brew Fs W Mcts,26,7,4.2
42249,42245,Andes Coconut Lime,31,7,11.9
42266,42262,Sculpin Indian Pale Ale,27,5,4.6
42267,42263,Blonde Ale,27,5,11.2
42272,42268,Chardonnay Napa,62,5,1.3
42273,42269,Atlantic Salmon Fillet,39,12,13.4
42282,42278,Agave Ginger Ale Soda,77,7,2.2
42308,42304,Caffé Vanilla Affogato with Milk Espresso Drink,26,7,14.4
42322,42318,Sun Dried Tomato Basil Chicken Sausage,106,12,11.4
42328,42324,Organic Peruvian Coffee,26,7,10.1
42332,42328,Fully Cooked Organic Sichuan Mapo Tofu,13,20,3.5
42333,42329,Private Selection Pinot Noir,28,5,1.5
42335,42331,"Smarter Water, pH 9.5, Ultra Purified",115,7,10.5
42339,42335,JavaJig Reusable Coffee Filter System,26,7,1.4
42345,42341,5 Antioxidant Infusions Sumatra Dragonfruit Drink,31,7,1.0
42346,42342,Roasted Turkey Breast,96,20,1.3
42347,42343,Extra Stout,27,5,13.0
42350,42346,Three Bean Salad,1,20,2.7
42351,42347,Caffeine Free Diet Cola All Natural Soda,77,7,11.4
42352,42348,Fruit Punch Fruit Drink,98,7,8.4
42355,42351,Cranberry Raspberry Sparkling Water,115,7,1.7
42366,42362,Light Peach Fruit Drink With Tea,31,7,14.9
42371,42367,Kalamata Olive Hummus,67,20,10.1
42372,42368,Organic Chicken Nuggets,49,12,8.3
42380,42376,Gold Blend  Tea,94,7,12.5
42390,42386,100% Colombian Ground Coffee,26,7,2.0
42391,42387,Natural 8 fl oz Alpine Spring Water,115,7,10.5
42392,42388,Essentials Organic Mighty Greens Juice,98,7,10.5
42398,42394,Lunchables Turkey & American Cheese with Crackers,13,20,8.1
42402,42398,Central Coast 2011 Chardonnay,62,5,1.4
42422,42418,"Caprese Chicken Sausage with Mozzarella, Basil & Sun Dried Tomtatoes",106,12,20.1
42426,42422,Smart Deli Veggie Protein Slices Baked Ham Style,14,20,6.0
42431,42427,Donut House Chocolate Glazed Donut Coffee K Cup,26,7,1.2
42448,42444,Diet Dr Pepper,77,7,8.9
42451,42447,100% Juice,98,7,14.6
42459,42455,House Blend Instant Coffee,26,7,5.7
42467,42463,Watermelon Mint Iced Tea,94,7,10.8
42471,42467,Grape Drink Mix,90,7,12.5
42473,42469,Pacific Cod Fillet,39,12,9.5
42477,42473,Vanilla Eggnog,31,7,15.0
42488,42484,Mocha Latte K-Cup Packs & Froth Packets Coffee,26,7,4.9
42491,42487,Passion Fruit Syrup,90,7,3.8
42494,42490,Vanilla Light Coffee Drink,26,7,12.5
42495,42491,Smoked Honey Turkey Breast,96,20,5.7
42504,42500,Orange & Lemon Flavor Variety Pack Sparkling Fruit Beverage,77,7,6.6
42505,42501,"Juice Drink, Pomegranate & Blueberry Plus",98,7,4.3
42508,42504,Original Seltzer Water,115,7,3.7
42511,42507,Organic SprouTofu Medium Soft Tofu,14,20,1.7
42516,42512,Breakfast Sausage,7,12,13.5
42517,42513,Protein Power Greens Smoothie,31,7,10.4
42523,42519,Organic Tofu Firm,14,20,5.3
42525,42521,White Rum,124,5,9.3
42526,42522,Sugar Cookie Sleigh Tea Bags,94,7,8.5
42527,42523,Mild Chili Made with Grass Fed Beef,13,20,10.1
42530,42526,Master Brew Kombucha Lavender Melon,31,7,11.0
42541,42537,Iced Tea Lemon Flavor,90,7,12.8
42549,42545,Brazil Minas Naturais K Cup,26,7,5.2
42557,42553,Central Coast Cabernet Sauvignon,28,5,4.6
42568,42564,Whipped Sweet Potatoes,13,20,4.3
42576,42572,Original Extra Firm Hemp Soy-Free Tofu,14,20,1.2
42579,42575,Baba Black Lager,27,5,12.5
42589,42585,Organic Extra Firm Tofu,14,20,13.8
42597,42593,Classic Strawberry Serenity Kombucha,31,7,2.1
42599,42595,25% Less Sugar Red Berry Juice Pouches,98,7,4.8
42614,42610,Old Fashioned Root Beer,77,7,4.9
42615,42611,Green Tea Green Ginger Tea Bags,94,7,6.8
42616,42612,Pineapple Coconut Water 100% Juice,98,7,10.1
42639,42635,Black Spiced Rum,124,5,14.0
42644,42640,"Moscato, Pink",134,5,11.8
42649,42645,Famous 50% Reduced Fat Beef Franks,7,12,22.8
42652,42648,Zen Keurig Brewed K-Cups Green Tea,94,7,7.7
42653,42649,White Grape Peach Mango Juice Cocktail,98,7,1.4
42654,42650,Pate With Black Pepper,67,20,3.5
42656,42652,Vitamins Blackberry Raspberry Liquid Water Enhancer,90,7,14.8
42668,42664,Lunchable Nachos,13,20,8.0
42691,42687,Light 50 Cranberry,98,7,4.0
42708,42704,Unsweetened All Natural Black Coffee,26,7,2.6
42712,42708,Reserve Merlot Wine,28,5,12.3
42716,42712,Hawaiian Blend Medium Roast Extra Bold K-Cups,26,7,1.9
42723,42719,Natural Premium Coconut Water,98,7,13.3
42735,42731,Original Citrus Sparkling Flavored Soda,77,7,4.0
42738,42734,Tropical Fusion Liquid Water Enhancer,90,7,13.6
42739,42735,Tomato Basil Soup,1,20,2.6
42742,42738,Shiraz Cabernet Sauvignon Wine,28,5,14.4
42747,42743,Vitaminwater Zero Variety Pack,64,7,10.5
42756,42752,Classic K-Cup Pods Hot Cocoa,26,7,14.4
42761,42757,Organic Noon Greens Juice,31,7,3.1
42764,42760,Colombian Fair Trade Select Medium Roast K-Cup Packs Arabica Coffee,26,7,3.2
42768,42764,Black Cherry Sparkling Water Beverage,115,7,9.2
42773,42769,Chicken Sausage Cilantro Lime,106,12,10.6
42785,42781,Pale Ale Beer,27,5,7.1
42788,42784,Ceylon Orange Pekoe Black Tea Blend,94,7,10.4
42791,42787,Pepper Turkey,96,20,10.3
42792,42788,"Vodka, American Potato",124,5,14.2
42795,42791,Minis to Go Natural Spring Water,115,7,4.7
42802,42798,Lamb Shanks,122,12,22.5
42808,42804,Fruit Punch Liquid Water Enhancer,90,7,14.9
42817,42813,Smoked Maple Ham,96,20,6.7
42820,42816,European Style Smoked Salmon,15,12,17.9
42823,42819,Antioxidant Green Tea Bags,94,7,14.7
42824,42820,Zero Calorie Lemon Lime Sports Drink,64,7,2.9
42835,42831,Chicken Parmigiana,13,20,6.1
42836,42832,Classic Bacon,106,12,11.9
42844,42840,Glow Vegetable & Fruit Juice,98,7,6.2
42847,42843,Original Tempeh,14,20,4.4
42850,42846,"Bombay Chai, Artisan Whole Leaf Black Tea Pouches",94,7,6.3
42879,42875,Dry Italian Salame,35,12,18.5
42881,42877,Doubleshot Protein Coffee,26,7,7.8
42894,42890,G Series Fierce Grape Sports Drink,64,7,14.5
42904,42900,Grapefruit Citrus Soda,77,7,9.7
42911,42907,Boneless Breast Meat Turkey Breast Roast,49,12,15.1
42919,42915,Cinnamon Berry Probiotic Balance Tea Bags,94,7,14.5
42931,42927,Frost Icy Charge Sports Drink,64,7,12.0
42937,42933,Pork Loin Chops,122,12,22.7
42953,42949,Chicago Craft Variety Case,27,5,8.9
42955,42951,Whiskey Salame,7,12,10.4
42957,42953,Sparking Lavender Soda,77,7,9.6
42969,42965,Fat Tire Beer,27,5,9.6
42973,42969,Herb Turkey Breast,96,20,6.8
42976,42972,Natural Pure Sparkling Water,115,7,6.1
42979,42975,Non-Alcoholic Sangria Flavored Carbonated Beverage,77,7,13.6
42987,42983,Lemon Flavored Vodka,124,5,5.9
42988,42984,Salsa For All Seasons Half Guacamole Half Roasted Salsa,67,20,8.9
42989,42985,Naturally Smoked Bacon,106,12,20.3
43004,43000,Quinoa Salad,1,20,12.6
43005,43001,Spring Water Infused with Fulvic Acid,115,7,13.7
43006,43002,Royal Buffet Ham,7,12,19.0
43009,43005,Organic Rooibos Tea,94,7,7.7
43011,43007,Breaded Chicken Breast Cutlets,49,12,18.8
43014,43010,Tomato Juice From Concentrate,98,7,9.4
43016,43012,Hot To Trot Red Blend,28,5,8.3
43020,43016,Caffe Never Sweetened Iced Coffee Drink,26,7,3.8
43030,43026,Deli Fresh Honey Shaved Smoked Ham,96,20,12.8
43040,43036,Original Diet Lemonade,98,7,14.0
43041,43037,Garden Minestrone Soup,1,20,7.7
43054,43050,Salmon Roll,13,20,9.1
43067,43063,Chicken,96,20,8.8
43071,43067,Strawberry Contour Soda,77,7,2.4
43072,43068,Lite Firm Tofu,14,20,5.6
43079,43075,All Natural Vegan Chicken Lomein,13,20,4.1
43084,43080,Organic Orange Carrot,98,7,7.8
43098,43094,Classic Caffeine Free Soda,77,7,11.0
43110,43106,Honey Roasted & Smoked Premium Turkey Breast,96,20,14.2
43113,43109,Peach Lemonade Sparkling Water,77,7,13.4
43115,43111,English Breakfast Leaf Tea,94,7,10.4
43118,43114,Blackberry Pomegranate Iced Green Tea To Go Packets,90,7,8.1
43119,43115,French Onion Sour Cream Dip,67,20,13.1
43128,43124,Kick Start Energizing Fruit Punch Sparkling Juice Beverage,64,7,3.4
43132,43128,Turkey Chops,49,12,8.5
43137,43133,Orange Pineapple,98,7,5.0
43140,43136,Organic Southwest Salad,1,20,8.4
43151,43147,"Chardonnay, Oak Knoll District of Napa Valley, 2011",62,5,7.4
43152,43148,Organic Hummus Roasted Red Pepper,67,20,9.0
43158,43154,Sparkling Mineral Water,115,7,6.2
43177,43173,100% Columbian Medium Coffee,26,7,7.9
43183,43179,Vanilla Protein Monster Shake,31,7,10.6
43187,43183,Deli Fresh Shaved Smoked Turkey Breast,96,20,7.7
43189,43185,Roarin' Waters Strawberry Kiwi,98,7,12.3
43218,43214,Creamy Onion Dip,67,20,7.0
43223,43219,Pure Zero Energy Drink Watermelon,64,7,5.0
43225,43221,Egg Salad,1,20,12.1
43235,43231,Raw Fizzy Probiotic Blood Orange Tea,31,7,12.4
43237,43233,Organic Japanese Sencha Green Tea,94,7,4.7
43255,43251,Cranberry Pomegranate Flavor 100% Juice,98,7,13.1
43256,43252,Italian Style Chicken Meatballs with Mozarella Cheese,7,12,15.1
43276,43272,Organic Amber Coconut Nectar,31,7,5.8
43279,43275,Raspberry Lemonade Seltzer,115,7,5.1
43300,43296,Coconut Juice,98,7,14.6
43302,43298,Belgian White Beer,27,5,2.1
43311,43307,Apple Soda,77,7,14.0
43320,43316,Ultra Pure Drinking Water,115,7,1.7
43323,43319,Fried Chicken,13,20,11.1
43324,43320,Garlic & Wine Sopressata Salami,96,20,2.2
43325,43321,Instant Natural Beverage,26,7,7.9
43332,43328,Ginger Twist Green Tea,94,7,11.6
43336,43332,Kickstart Energizing Fruit Punch,98,7,1.4
43338,43334,Classics Hot Cocoa Mix Variety Pack,90,7,7.3
43340,43336,Protein Zone Smoothie,31,7,3.6
43341,43337,Pomegranate with Blueberry 100% Juice,98,7,12.8
43342,43338,Pyramid Black Tea Bags,94,7,5.2
43355,43351,Strawberry Peach Still Artesian Water,115,7,3.9
43357,43353,Big Leaf Maple Summer Beer,27,5,11.8
43364,43360,Holiday Nutcracker Sweet Black Tea,94,7,11.0
43370,43366,Deli Turkey,96,20,10.5
43380,43376,Vegetarian Roll,13,20,9.2
43381,43377,Mild Pico De Gallo,67,20,11.1
43385,43381,Crab Cakes Handmade,15,12,13.4
43394,43390,Folly Variety Bottles,27,5,4.1
43400,43396,Organic Mate Gingerade,98,7,3.9
43414,43410,Light Roast Real Inspiration Blend Ground Coffee,26,7,11.1
43417,43413,Humm! Cocktail Hummus Roasted Pine Nuts,67,20,9.5
43426,43422,"100% Juice, Original",98,7,3.7
43432,43428,Pure Green Tea,94,7,9.5
43438,43434,Lemon-Lime Sparkling Water Beverage,115,7,7.5
43442,43438,Chicken Dumplings,49,12,20.2
43449,43445,Sparkling Energy Water Lemon Lime,64,7,4.4
43469,43465,Wild Alaskan Sockeye Smoked Salmon,15,12,20.4
43470,43466,Hummus with Tortilla Chips Bold & Spicy,67,20,12.9
43477,43473,Liquid Water Enhancer Fruit Punch,115,7,2.0
43489,43485,Mini Can,77,7,8.7
43490,43486,Mango CoGo Smoothie,31,7,4.8
43502,43498,Sparkling French Berry Lemonade,98,7,3.1
43513,43509,Ultra Thin Roast Beef,96,20,8.7
43527,43523,Caffe Verona Dark Ground Coffee,26,7,8.7
43537,43533,"Tea, Breakfast, Decaffeinated",94,7,9.6
43539,43535,"Whiskey, American Blended",124,5,6.7
43544,43540,Chianti,28,5,7.9
43557,43553,Orange Energy Shots,64,7,3.7
43560,43556,Diet Lemon Lime Soda,77,7,11.9
43562,43558,Raspberry Peach Cordials,124,5,6.8
